7448, timed-out, 3600000, 2011323369, 405932389, 2011323326, 2944472, 302987917, 100000000, 100663319, 670, 43, timed-out, 3729.22, 3702.39, 14.94, 32835364
9210, unsolvable, 214450, 99384632, 34510079, 99384631, 7051106, 0, 27458973, 50331653, 65, 0, unsolvable, 240.25, 235.36, 4.17, 9722872
4771, unsolvable, 605341, 346262181, 121173432, 346262180, 64078704, 0, 57094728, 100663319, 124, 0, unsolvable, 664.73, 652.92, 9.67, 19458920
8272, unsolvable, 370496, 224168677, 71476223, 224168676, 29320314, 0, 42155909, 50331653, 55, 0, unsolvable, 419.66, 411.58, 6.26, 14182760
5460, solved, 261835, 143927296, 41315032, 143927206, 11946131, 0, 29368901, 50331653, 90, 90, solved, 292.62, 287.13, 4.41, 9969940
3528, timed-out, 3600000, 2067292423, 467518907, 2067292382, 140260691, 227258216, 100000000, 100663319, 106, 41, timed-out, 3835.30, 3808.37, 15.24, 32824480
2201, unsolvable, 760407, 420436979, 126033130, 420436978, 54891125, 0, 71142005, 100663319, 166, 0, unsolvable, 836.94, 821.79, 11.62, 23819352
3664, unsolvable, 900502, 497803514, 117751954, 497803513, 28357554, 0, 89394400, 100663319, 75, 0, unsolvable, 1002.76, 985.03, 13.58, 30151384
5257, timed-out, 3600000, 2037881967, 505534104, 2037881934, 176252005, 229282099, 100000000, 100663319, 71, 33, timed-out, 3781.39, 3753.12, 16.34, 32988364
9222, solved, 915862, 342089025, 85256401, 342088913, 30470110, 0, 54786291, 100663319, 112, 112, solved, 973.64, 956.22, 13.52, 18932468
5504, unsolvable, 140363, 81355420, 19905683, 81355419, 4483178, 0, 15422505, 25165843, 82, 0, unsolvable, 156.06, 153.21, 2.42, 5252620
9404, unsolvable, 1061124, 577043508, 179645631, 577043507, 84883162, 0, 94762469, 100663319, 77, 0, unsolvable, 1165.67, 1146.63, 15.24, 31269436
3683, unsolvable, 995868, 547570880, 187165069, 547570879, 91981652, 0, 95183417, 100663319, 101, 0, unsolvable, 1105.97, 1086.49, 15.80, 31481672
8648, unsolvable, 1479303, 1115687920, 355624526, 1115687919, 230512954, 25111572, 100000000, 100663319, 239, 0, unsolvable, 1593.24, 1571.22, 15.89, 32810804
8017, unsolvable, 149720, 82955530, 22587674, 82955529, 7220437, 0, 15367237, 25165843, 131, 0, unsolvable, 165.67, 162.66, 2.52, 5281208
4002, unsolvable, 359270, 201231423, 66012759, 201231422, 27480669, 0, 38532090, 50331653, 83, 0, unsolvable, 404.06, 396.88, 5.84, 12931192
8261, unsolvable, 99787, 60330686, 23381649, 60330685, 13231063, 0, 10150586, 12582917, 62, 0, unsolvable, 110.49, 108.37, 1.74, 3478608
8797, unsolvable, 359925, 205231316, 60681879, 205231315, 26057580, 0, 34624299, 50331653, 71, 0, unsolvable, 398.28, 391.39, 5.58, 11727332
5630, unsolvable, 51313, 26662011, 8239289, 26662010, 1647328, 0, 6591961, 12582917, 110, 0, unsolvable, 57.16, 55.99, 0.99, 2263952
4977, solved, 874315, 461820475, 89035778, 461820324, 14282229, 0, 74753549, 100663319, 233, 151, solved, 966.32, 951.17, 11.86, 25208692
1970, unsolvable, 2056992, 1102291875, 278045158, 1102291874, 51470802, 126574356, 100000000, 100663319, 105, 0, unsolvable, 2195.56, 2174.13, 14.73, 33655768
3648, unsolvable, 225276, 128909632, 41862021, 128909631, 18812993, 0, 23049028, 25165843, 141, 0, unsolvable, 250.34, 245.88, 3.59, 7723348
3563, solved, 884997, 419702928, 140120641, 419702839, 71024538, 0, 69096103, 100663319, 89, 89, solved, 962.87, 944.92, 13.94, 23449068
8739, timed-out, 3600000, 2215998449, 528963870, 2215998416, 242946585, 186017285, 100000000, 100663319, 113, 33, timed-out, 3764.28, 3734.66, 18.02, 32841844
5587, unsolvable, 110424, 65778810, 21589260, 65778809, 10313562, 0, 11275698, 12582917, 60, 0, unsolvable, 122.14, 119.90, 1.80, 3747836
8283, solved, 172570, 89606314, 27692099, 89606221, 10497583, 0, 17194516, 25165843, 93, 93, solved, 190.14, 186.74, 2.78, 5840016
3807, unsolvable, 1397435, 808715945, 243126694, 808715944, 115698773, 27427921, 100000000, 100663319, 126, 0, unsolvable, 1515.55, 1492.51, 16.71, 33169696
4563, unsolvable, 953081, 537344016, 153125582, 537344015, 72649781, 0, 80475801, 100663319, 100, 0, unsolvable, 1050.05, 1033.11, 13.41, 26780564
2511, unsolvable, 306502, 166608045, 46554666, 166608044, 10739623, 0, 35815043, 50331653, 61, 0, unsolvable, 345.33, 338.56, 5.55, 12048152
2811, unsolvable, 752199, 343919924, 82927087, 343919923, 26637629, 0, 56289458, 100663319, 101, 0, unsolvable, 816.34, 802.13, 11.32, 19207032
9130, unsolvable, 844045, 470337101, 141884632, 470337100, 55525852, 0, 86358780, 100663319, 57, 0, unsolvable, 943.69, 926.11, 13.83, 28667112
