seed,SolverMemOut,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars
636294,0,1.57,645726,0,5.574,1,0,0,42586,62726
637190,0,16.13,652356,0,4.587,1,0,0,445931,62730
637204,0,0.00,746,0,2.022,0,0,0,0,312
638530,0,0.00,645,0,1.682,0,0,0,0,208
641961,0,13.73,665605,0,4.901,1,0,0,332930,64420
643687,0,37.76,666992,0,4.396,1,0,0,1206423,64732
644046,0,0.00,544,0,1.355,0,0,0,0,104
644309,0,20.16,664421,0,4.414,1,0,0,613507,64252
645579,0,14.18,668013,0,4.18,1,0,0,401091,64853
646291,0,0.00,544,0,1.485,0,0,0,0,104
651808,0,1.84,671031,0,4.41,1,0,0,43246,64919
658746,0,0.00,645,0,1.308,0,0,0,0,208
662415,0,0.00,645,0,2.088,0,0,0,0,208
665484,0,0.00,746,0,1.9,0,0,0,0,312
666993,0,25.12,651493,0,4.337,1,0,0,834472,62968
667430,0,5.98,671056,0,4.748,1,0,0,190286,65057
668296,0,22.42,666137,0,4.869,1,0,0,619501,64453
670449,0,22.97,656356,0,4.427,1,0,0,819903,63546
671318,0,11.79,656878,0,5.002,1,0,0,364816,64115
673223,0,22.39,660681,0,4.664,1,0,0,779339,64139
673518,0,0.00,544,0,1.56,0,0,0,0,104
677159,0,0.00,544,0,1.522,0,0,0,0,104
678162,0,0.00,544,0,1.545,0,0,0,0,104
678385,0,0.00,544,0,1.233,0,0,0,0,104
678551,0,9.68,669690,0,4.25,1,0,0,220795,65113
680932,0,5.73,660667,0,4.795,1,0,0,187780,63443
690353,0,3.20,661817,0,4.543,1,0,0,108871,64264
691361,0,0.00,645,0,1.658,0,0,0,0,208
69483,0,6.26,660730,0,4.685,1,0,0,206446,64351
697753,0,25.86,669904,0,4.191,1,0,0,848225,64457
702122,0,49.38,648389,0,5.983,1,0,0,1512203,62371
703918,0,0.21,627290,0,5.093,0,0,0,2742,58777
706465,0,27.37,656571,0,4.335,1,0,0,861987,62831
71117,0,0.00,645,0,1.687,0,0,0,0,208
712658,0,0.00,645,0,1.45,0,0,0,0,208
713099,0,139.36,660804,0,4.506,1,0,0,4037795,63983
713777,0,10.17,668117,0,4.38,1,0,0,206393,65018
713881,0,0.00,544,0,1.327,0,0,0,0,104
715270,0,9.99,667976,0,4.958,1,0,0,201395,64574
717500,0,0.00,645,0,1.303,0,0,0,0,208
718314,0,3.34,666055,0,4.362,1,0,0,102722,64516
724338,0,0.00,645,0,1.741,0,0,0,0,208
725052,0,13.04,674737,0,5.55,1,0,0,294927,65234
725633,0,19.31,662109,0,4.369,1,0,0,512913,63590
728423,0,25.18,673536,0,4.899,1,0,0,714885,65435
7285,0,25.13,651217,0,4.506,1,0,0,831926,63549
731057,0,20.14,669354,0,4.635,1,0,0,603354,64744
732180,0,13.36,661581,0,4.476,1,0,0,352995,64154
736802,0,35.02,664755,0,5.26,1,0,0,1264872,64311
737577,0,12.97,656071,0,4.447,1,0,0,349210,63508
738116,0,0.00,544,0,2.124,0,0,0,0,104
745398,0,0.00,544,0,1.711,0,0,0,0,104
746779,0,174.97,670031,0,4.374,1,0,0,4907889,65232
754000,0,0.00,645,0,1.766,0,0,0,0,208
754629,0,3.05,669741,0,4.324,1,0,0,96437,64860
756123,0,19.58,667663,0,5.276,1,0,0,464239,64732
757288,0,0.00,645,0,1.739,0,0,0,0,208
760376,0,0.00,645,0,1.43,0,0,0,0,208
761824,0,0.00,544,0,1.86,0,0,0,0,104
762775,0,23.13,665691,0,4.69,1,0,0,880724,64042
763346,0,0.00,645,0,1.719,0,0,0,0,208
766907,0,0.00,544,0,1.334,0,0,0,0,104
770081,0,2.30,669078,0,4.053,1,0,0,93973,64747
772006,0,4.73,666723,0,5.584,1,0,0,167589,64818
778174,0,0.00,645,0,1.287,0,0,0,0,208
780111,0,0.00,544,0,2.482,0,0,0,0,104
781032,0,27.35,646341,0,4.22,0,0,0,827211,62418
781757,0,0.00,544,0,1.601,0,0,0,0,104
782764,0,3.42,664449,0,4.133,1,0,0,115459,64440
784836,0,0.00,544,0,1.646,0,0,0,0,104
786696,0,5.38,655073,0,4.653,1,0,0,161571,62647
788995,0,0.00,544,0,1.523,0,0,0,0,104
789428,0,16.33,664864,0,4.113,1,0,0,516269,64263
789770,0,17.96,666389,0,5.594,1,0,0,519160,64524
798796,0,5.45,671580,0,4.567,1,0,0,179484,65003
801542,0,1.64,662197,0,4.293,1,0,0,51230,63920
803749,0,0.00,746,0,1.662,0,0,0,0,312
806639,0,3.30,666489,0,4.367,1,0,0,102494,64205
807655,0,4.17,675670,0,4.644,1,0,0,125072,65442
811273,0,0.00,645,0,1.454,0,0,0,0,208
814305,0,0.00,544,0,1.413,0,0,0,0,104
821960,0,6.01,675052,0,4.756,1,0,0,168093,65403
