seed,SolverMemOut,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars
3636,0,0.09,219217,0,1.071,1,0,0,13729,41639
3637,0,0.11,217792,0,1.586,1,0,0,26009,41731
3638,0,0.08,210415,0,1.395,1,0,0,11999,41189
3639,0,0.09,215776,0,1.283,1,0,0,18391,41099
364,0,0.07,219452,0,1.073,1,0,0,8315,41963
3640,0,0.11,221553,0,1.035,1,0,0,25260,42338
3641,0,0.06,98156,0,1.117,0,0,0,10281,21346
3642,0,0.17,221318,0,1.18,1,0,0,20268,42322
3643,0,0.16,219099,0,1.326,1,0,0,24500,41796
3644,0,0.08,220975,0,1.154,1,0,0,8721,42204
3645,0,0.09,205229,0,1.287,1,0,0,24146,40039
3646,0,0.09,212850,0,1.263,1,0,0,25167,41497
3647,0,0.09,206156,0,1.37,1,0,0,23040,39739
3648,0,0.05,187668,0,1.218,0,0,0,2477,35818
3649,0,0.11,214002,0,1.12,1,0,0,30993,41361
365,0,0.10,219472,0,1.168,1,0,0,18681,42272
3650,0,0.08,226273,0,1.624,1,0,0,8113,43003
3651,0,0.11,217501,0,1.163,1,0,0,24153,41931
3652,0,0.09,211139,0,1.041,1,0,0,25687,40699
3653,0,0.08,221224,0,1.081,1,0,0,8016,42631
3654,0,0.81,212381,0,1.176,1,0,0,104383,40732
3655,0,7.87,220094,0,1.073,0,0,0,343786,41801
3656,0,0.13,218329,0,1.351,1,0,0,44230,41626
3657,0,0.08,218007,0,1.219,1,0,0,15921,41952
3658,0,0.09,226039,0,1.472,1,0,0,15970,43131
3659,0,0.08,221037,0,1.357,1,0,0,10804,42166
366,0,0.09,216985,0,1.143,1,0,0,17143,41467
3660,0,0.13,214635,0,1.229,1,0,0,13254,41368
3661,0,0.09,223308,0,1.258,1,0,0,20885,42437
3662,0,0.10,214511,0,1.121,1,0,0,22045,41335
3663,0,0.16,215862,0,1.215,1,0,0,38750,41603
3664,0,0.09,208784,0,1.282,1,0,0,17765,40765
3665,0,0.14,218084,0,1.122,1,0,0,32977,41602
3666,0,0.09,217690,0,1.088,1,0,0,20258,41469
3667,0,0.09,225524,0,1.15,1,0,0,22864,42960
3668,0,0.11,208258,0,1.227,1,0,0,31582,40227
3669,0,0.00,472,0,0.649,0,0,0,0,104
367,0,0.12,219997,0,1.277,1,0,0,27776,42199
3670,0,0.00,573,0,0.843,0,0,0,0,208
3671,0,0.11,209910,0,1.107,1,0,0,27026,40200
3672,0,0.08,206316,0,1.209,0,0,0,4542,40185
3673,0,0.08,220753,0,1.144,1,0,0,8855,42123
3674,0,0.37,119482,0,1.144,0,0,0,19721,25169
3675,0,0.13,222406,0,1.028,1,0,0,32954,42297
3676,0,0.11,218004,0,1.14,1,0,0,13065,41997
3677,0,0.10,223122,0,1.173,1,0,0,26945,42467
3678,0,0.07,204561,0,1.315,1,0,0,5986,39830
3679,0,0.09,219499,0,1.199,1,0,0,15914,41889
368,0,0.10,215028,0,1.185,1,0,0,23904,41855
3680,0,0.09,222221,0,1.079,1,0,0,19718,42205
