seed,SolverMemOut,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars
3438,0,7.02,660708,0,5.75,1,0,0,198571,64004
3439,0,5.68,679250,0,3.997,1,0,0,203408,65953
344,0,15.86,667605,0,4.143,1,0,0,467778,64323
3440,0,27.86,668745,0,4.472,1,0,0,893719,64480
3441,0,12.35,668704,0,4.609,1,0,0,260712,64721
3442,0,0.00,645,0,1.996,0,0,0,0,208
3443,0,13.03,668973,0,5.685,1,0,0,343256,64738
3444,0,18.90,661487,0,4.466,1,0,0,717886,64118
3445,0,29.86,663990,0,5.223,1,0,0,828864,63963
3446,0,5.39,652984,0,4.324,1,0,0,180198,63801
3447,0,5.57,663890,0,4.159,1,0,0,177142,63847
3448,0,5.57,664382,0,5.287,1,0,0,179016,64182
3449,0,62.96,668073,0,5.608,1,0,0,1824105,64508
345,0,58.58,665665,0,5.297,1,0,0,1408199,64574
3450,0,138.71,666273,0,4.15,1,0,0,4079740,64656
3451,0,17.31,668714,0,4.102,1,0,0,494973,64520
3452,0,22.64,671135,0,4.03,1,0,0,564017,65060
3453,0,45.41,656494,0,4.437,1,0,0,1495927,62918
3454,0,16.95,636200,0,5.147,0,0,0,471006,60177
3455,0,2.93,663692,0,4.865,1,0,0,98752,63703
3456,0,12.73,663264,0,4.52,1,0,0,310609,63967
3457,0,17.64,667608,0,4.145,1,0,0,570429,64661
3458,0,24.87,672787,0,4.985,1,0,0,809792,65149
3459,0,14.41,665105,0,4.521,1,0,0,338807,64524
346,0,22.96,662533,0,5.358,1,0,0,824688,64308
3460,0,43.46,666573,0,5.163,1,0,0,1398510,64289
3461,0,10.12,653276,0,6.058,0,0,0,252092,62950
3462,0,24.93,655027,0,5.24,1,0,0,768980,63418
3463,0,36.11,669103,0,4.558,1,0,0,1103220,64691
3464,0,24.28,666527,0,4.495,1,0,0,768402,64043
3465,0,47.87,660471,0,5.189,0,0,0,1561350,63243
